id,label,annotator
u17261818,human,13
u982240377636700161,human,13
u3528368134,human,13
u24613756,human,13
u14439813,human,13
u3241274101,human,13
u39927901,human,13
u48742856,human,13
u919373695,human,13
u2538968462,human,13
u18161913,human,13
u1147824680,human,13
u45399148,human,13
u1283438168419831808,bot,13
u436887387,human,13
u92577188,human,13
u1449443604,human,13
u285081945,human,13
u20434379,human,13
u13265,human,13
u17620338,human,13
u1304864108,human,13
u953168775729131520,bot,13
u15634642,human,13
u1453421875279892480,human,13
u8912232,human,13
u916707899052904455,human,13
u45561905,human,13
u248866866,human,13
u433005902,human,13
u42924141,human,13
u49697215,human,13
u220034743,human,13
u3192961902,human,13
u19063439,human,13
u1463539826649534469,human,13
u108711532,human,13
u110929302,human,13
u1364417028,human,13
u1192932549351354369,human,13
u26759374,human,13
u23662741,human,13
u233868627,human,13
u443379553,human,13
u19610625,human,13
u1384249558243319810,not sure,13
u1267674805,human,13
u194616949,human,13
u82073763,human,13
u384198024,human,13
u14458660,human,13
u151395708,human,13
u22444670,human,13
u44937244,human,13
u50016578,human,13
u3001103062,human,13
u1249896876,human,13
u277030839,human,13
u78495596,human,13
u289822624,human,13
u1027484745620496384,human,13
u21121282,human,13
u885647835563208704,bot,13
u1453799813246423065,human,13
u81678421,human,13
u35841181,human,13
u2232633485,human,13
u26767094,human,13
u16499597,human,13
u271377477,human,13
u12392332,human,13
u63753027,human,13
u1263178260499881986,human,13
u1361671371734978564,human,13
u43761682,human,13
u1330718435186147329,bot,13
u1298639133720686596,human,13
u1170005419772788736,human,13
u1477715309221928966,bot,13
u1407732022907486216,bot,13
u1480310352948895744,bot,13
u445048728,human,13
u3178730510,bot,13
u1093106595393724417,bot,13
u1470675711392366596,bot,13
u1484472009635479558,bot,13
u1476554408888610819,bot,13
u2852128297,human,13
u1302744484808216579,human,13
u1038749211167285248,bot,13
u1484754892892049408,not sure,13
u1472249117053050887,bot,13
u1029893997572042752,human,13
u113404636,human,13
u1293067292000096256,bot,13
u376875289,human,13
u115979798,human,13
u1334263254827274240,human,13
u50088692,human,13
u827206955756298241,human,13
u1490024645189373958,human,13
u836867256,human,13
u1374685652017586176,human,13
u606436442,human,13
u1034536106879078401,human,13
u1055071824797675520,human,13
u47323622,human,13
u16971227,human,13
u1026225299057389569,human,13
u1479889783367385089,human,13
u705626528,human,13
u158216669,human,13
u27130565,human,13
u1043985364820447232,human,13
u1074547961424560128,human,13
u1351255256924004358,bot,13
u3288074245,human,13
u1369228545239744515,bot,13
u1487089025731203075,bot,13
u1421417389481250819,bot,13
u1453812634801819652,bot,13
u47122016,human,14
u1478634915117899778,bot,14
u14823322,human,14
u48081662,human,14
u541042800,human,14
u14685658,human,14
u2391451797,human,14
u497709574,human,14
u990010590629318656,human,14
u5621082,human,14
u392219388,human,14
u1060893724824268800,human,14
u4308006796,human,14
u4563945255,not sure,14
u1363766780762624002,human,14
u84889762,human,14
u834928597,human,14
u128680402,human,14
u320377139,human,14
u58508576,human,14
u1362724843,human,14
u6281882,human,14
u1711281463,human,14
u371597970,human,14
u392857316,human,14
u15182532,bot,14
u3256347019,human,14
u278863224,human,14
u900185521837793281,human,14
u1059313603042455552,human,14
u1480476380,human,14
u494482394,human,14
u542591693,human,14
u4798409352,human,14
u1353306974939738113,human,14
u1029050178534166537,human,14
u1461473650951999493,human,14
u960248481154785280,human,14
u1265044627230343168,human,14
u930929248516284417,human,14
u1367438084363665411,human,14
u996066085874077697,human,14
u150000919,human,14
u1274580815414992896,human,14
u1037652120160235520,human,14
u368198717,human,14
u184410844,bot,14
u46715219,human,14
u20973750,human,14
u376616312,bot,14
u1163549415111634945,bot,14
u608622917,human,14
u244018956,human,14
u42979354,human,14
u913107955880534032,human,14
u103090729,human,14
u1225127789545717760,human,14
u895594462436392960,human,14
u114262480,human,14
u2989422959,human,14
u2275040341,human,14
u1334806249,human,14
u239925271,human,14
u947785865937477632,human,14
u2276499727,human,14
u3013012545,human,14
u1383825055705047042,bot,14
u706972588573069312,human,14
u385591075,human,14
u128368508,human,14
u1143781727988379649,human,14
u151166565,human,14
u1032636084008693760,human,14
u1240285513300488193,not sure,14
u262491911,human,14
u760163367482978305,human,14
u1248677427775180800,bot,14
u749431901950279680,human,14
u2716063108,human,14
u854060490896666624,human,14
u46768753,human,14
u291786863,human,14
u126281856,human,14
u1323997626740678660,human,14
u316380522,human,14
u1355558675755233281,bot,14
u4900427942,human,14
u402081646,human,14
u1400470623319642114,bot,14
u1411287074087571456,bot,14
u1478772435830951941,bot,14
u926467372839419904,bot,14
u92047850,human,14
u1407708641277345798,human,14
u1359220789195796480,not sure,14
u1428940492478115844,human,14
u15267655,human,14
u383039442,human,14
u1324417262367973378,human,14
u115932651,human,14
u2803362493,human,14
u221212715,human,14
u14842798,human,14
u1313889782339178496,bot,14
u1477825977774268417,human,14
u3508086076,human,14
u1210360920,human,14
u83565728,human,14
u1429896051989917697,bot,14
u86774560,human,14
u18863894,human,14
u14848408,human,14
u3237862006,human,14
u304406147,human,14
u103352755,bot,14
u1106522459287760902,human,14
u15429623,human,14
u1096538640514248709,human,14
u37195165,human,14
u777934494,human,14
u1318273442827952128,human,14
u23681268,human,14
u783714225587904512,not sure,14
u3348352113,human,14
u1231606802699214848,human,14
u1360780280907227136,bot,14
u210683265,human,14
u898198957,human,14
u25183440,human,14
u1461974874,human,14
u1027333567192420353,human,14
u3184864388,human,14
u746406906973937664,human,14
u1018990994170220544,human,14
u1042279083483181056,human,14
u19562864,human,14
u2394986509,human,14
u1481297619129229315,bot,14
u1339685252499984390,human,14
u2286355454,human,14
u73721873,human,14
u392946468,human,14
u706403207,human,14
u615036978,human,14
u1387074134589407232,human,14
u706137994235879424,human,14
u1486559412915359749,human,14
u579751095,human,14
u923747744556003328,human,14
u15720875,human,14
u1273558762016522241,human,14
u2148734038,human,14
u1178270317,human,14
u1195591461586079745,human,14
u1055246876692238336,bot,14
u1479016504645414914,not sure,14
u26548471,human,14
u540709594,human,14
u1272538112636391425,human,14
u18399308,human,14
u1342047145935908865,human,14
u24130093,human,14
u1202209467149873152,human,14
u1115479053216243712,human,14
u833489861512355840,human,14
u1308480053349556224,human,14
u177321850,human,14
u132385468,human,14
u73238146,human,14
u3419251203,human,14
u57903424,human,14
u82447359,human,14
u950687846469390336,human,14
u114346861,human,14
u21056862,human,14
u20852736,human,14
u31537951,human,14
u2963445730,human,14
u224495471,human,14
u625600899,human,14
u105534413,human,14
u823337894202834945,human,14
u20601037,human,14
u44166798,human,14
u147561402,human,14
u14933304,human,14
u17356547,human,14
u131977300,human,14
u17930077,human,14
u492125645,human,14
u42953038,human,14
u879153462,human,14
u162088304,human,14
u563838268,human,14
u264219447,human,14
u12061032,human,14
u147666931,human,14
u2347762888,human,14
u229399494,human,14
u224400256,human,14
u68739089,human,14
u36550247,human,14
u102278432,human,14
u82615868,human,14
u71308607,human,14
u279928610,human,14
u635314416,human,14
u15819609,human,14
u3251212812,human,14
u500738134,human,14
u246136955,human,14
u27703690,human,14
u15129265,human,14
u1357630163459198977,human,14
u14243836,human,14
u1038017092765642752,human,14
u189735576,human,14
u17797666,human,14
u18840445,human,14
u14439813,human,14
u3241274101,human,14
u172485348,human,14
u1710530342,human,14
u39927901,human,14
u82062830,human,14
u19400827,human,14
u811107470802198528,bot,14
u244169661,human,14
u1298501091990986752,human,14
u139322140,human,14
u453507741,human,14
u413485609,human,14
u27476898,human,14
u74872146,human,14
u23918872,human,14
u108985543,human,14
u14078808,human,14
u15634642,human,14
u3365784490,human,14
u38027049,human,14
u399418161,human,14
u1453421875279892480,human,14
u8912232,human,14
u756278,human,14
u2319871801,human,14
u916707899052904455,human,14
u468508553,human,14
u334533392,human,14
u112642183,human,14
u43275163,human,14
u217510835,human,14
u18695901,human,14
u46282367,human,14
u248866866,human,14
u1142592968,human,14
u49697215,human,14
u47036963,human,14
u3192961902,human,14
u1066972567943053312,human,14
u159883260,human,14
u1364417028,human,14
u19752348,human,14
u82607949,human,14
u54158605,human,14
u20441260,human,14
u443379553,human,14
u4715371273,human,14
u3888351,human,14
u1371098901416136704,human,14
u384198024,human,14
u81906564,human,14
u1774284517,human,14
u3001103062,human,14
u15823722,human,14
u277030839,human,14
u289822624,human,14
u64418345,human,14
u52087029,human,14
u73260722,human,14
u14678419,human,14
u35841181,human,14
u425687771,human,14
u443033172,human,14
u269750421,human,14
u1053978084431429632,human,14
u63753027,human,14
u1361671371734978564,human,14
u19264279,human,14
u773409170179620864,bot,14
u788443023495487488,human,14
u21041005,human,14
u1298639133720686596,human,14
u1170005419772788736,human,14
u1407732022907486216,bot,14
u1484449823088599046,bot,14
u1053572380541501441,bot,15
u34421363,human,15
u846190375589089280,human,15
u9362492,human,15
u2391451797,human,15
u2393183286,human,15
u13062722,bot,15
u17789298,bot,15
u492368709,human,15
u1363766780762624002,bot,15
u834928597,bot,15
u187147866,bot,15
u404532969,human,15
u2901245151,bot,15
u2384386292,human,15
u58508576,human,15
u1362724843,human,15
u3171122796,bot,15
u1093789667302899712,human,15
u1090959385877082113,human,15
u371597970,human,15
u33520195,human,15
u858041402,human,15
u1246156066934730763,human,15
u129655809,human,15
u1445769870532956167,human,15
u383446985,human,15
u862457408773160961,bot,15
u1017809478316589057,human,15
u360516072,bot,15
u843551423031787520,bot,15
u38172392,bot,15
u1281574223081730048,human,15
u1461473650951999493,human,15
u1949408102,human,15
u4429311513,bot,15
u1265044627230343168,human,15
u930929248516284417,human,15
u1367438084363665411,human,15
u765690786,human,15
u201647587,human,15
u1161341796401573888,bot,15
u1292708150,not sure,15
u1274580815414992896,human,15
u368198717,human,15
u443492997,bot,15
u20973750,bot,15
u518834269,human,15
u1924950110,bot,15
u788448742131265536,human,15
u1095479424995082240,bot,15
u160450917,not sure,15
u58922734,human,15
u608622917,human,15
u62438818,human,15
u740018006026117121,human,15
u1376957393288986627,human,15
u42979354,human,15
u22549062,human,15
u205808564,human,15
u947785865937477632,human,15
u1269946210091175936,human,15
u330098736,human,15
u151166565,bot,15
u1240285513300488193,not sure,15
u760163367482978305,human,15
u4793853335,human,15
u2716063108,human,15
u854060490896666624,bot,15
u46768753,not sure,15
u1483028628766085122,human,15
u803819727609065472,bot,15
u1459829972420513793,not sure,15
u1482473236793376773,human,15
u1323997626740678660,not sure,15
u316380522,human,15
u4900427942,bot,15
u402081646,human,15
u968745471102668801,human,15
u128634963,human,15
u115288823,human,15
u1478772435830951941,human,15
u92047850,human,15
u1407708641277345798,human,15
u1484181929184296965,not sure,15
u844057662723575808,human,15
u1009942475677446144,bot,15
u1468928973526933505,human,15
u115932651,human,15
u2803362493,human,15
u221212715,human,15
u362547311,bot,15
u1460011040989761539,human,15
u1481141890556862467,human,15
u14848408,human,15
u304406147,human,15
u37417090,human,15
u28317502,bot,15
u17270837,human,15
u15429623,human,15
u876818745762734080,bot,15
u1096538640514248709,human,15
u37195165,not sure,15
u94532621,human,15
u783714225587904512,not sure,15
u3332574141,bot,15
u898198957,human,15
u576509198,human,15
u1110386362237112320,human,15
u19562864,human,15
u47889339,human,15
u97456448,human,15
u2394986509,bot,15
u1481297619129229315,bot,15
u615036978,human,15
u713997843770576896,bot,15
u1387074134589407232,bot,15
u579751095,human,15
u231826438,human,15
u4164127768,bot,15
u923747744556003328,bot,15
u1332024326372077569,bot,15
u1328408720368427009,bot,15
u1273558762016522241,bot,15
u1459141595731836930,bot,15
u2148734038,human,15
u1178270317,human,15
u1421911889840418816,bot,15
u3050392514,bot,15
u1055246876692238336,bot,15
u1145599470199083009,bot,15
u514880785,human,15
u1482171765808070657,not sure,15
u26548471,human,15
u803221535003725824,human,15
u1681607624,human,15
u1721193062,human,15
u2835829472,human,15
u1485868047856508932,human,15
u1293692813151019015,human,15
u1342047145935908865,human,15
u24130093,human,15
u1115479053216243712,not sure,15
u335256988,human,15
u132385468,human,15
u534563976,human,15
u73238146,human,15
u15552773,human,15
u2670726740,human,15
u74684634,human,15
u350922801,human,15
u20852736,human,15
u15483390,human,15
u1374934757901934596,bot,15
u17171278,human,15
u279192178,human,15
u916794612097970177,human,15
u14933304,human,15
u218776584,human,15
u17930077,human,15
u776021935771807744,human,15
u467206507,human,15
u162088304,human,15
u743432061088899073,human,15
u19650634,human,15
u369602017,human,15
u1247843079677083649,human,15
u563838268,human,15
u16956339,human,15
u147666931,human,15
u16672510,human,15
u103012173,human,15
u1179779745350930432,human,15
u125619668,human,15
u71308607,human,15
u33893706,human,15
u635314416,human,15
u1334138185446813696,human,15
u3251212812,human,15
u967145325881319425,human,15
u2216041938,human,15
u4276531,human,15
u246136955,human,15
u5883682,human,15
u329819402,human,15
u955863856642916363,human,15
u15129265,human,15
u1038017092765642752,human,15
u189735576,human,15
u1331018240470917120,human,15
u18840445,human,15
u14439813,human,15
u3241274101,human,15
u1605501175,human,15
u19622847,human,15
u172485348,human,15
u1710530342,human,15
u39927901,human,15
u887145739306106881,human,15
u17278675,human,15
u40813384,human,15
u20343405,human,15
u19400827,human,15
u18161913,human,15
u1147824680,human,15
u45399148,human,15
u872153024310988801,human,15
u20434379,human,15
u26095909,human,15
u13265,human,15
u413485609,human,15
u857775041743683584,human,15
u2319871801,human,15
u16278968,human,15
u570270247,human,15
u334533392,human,15
u542722456,human,15
u57141484,human,15
u144929619,human,15
u27059413,human,15
u170295683,human,15
u49697215,human,15
u437694597,human,15
u4855130617,human,15
u1098785772,human,15
u19752348,human,15
u1046783815937662976,human,15
u1192932549351354369,bot,15
u26759374,human,15
u23662741,human,15
u54158605,human,15
u118409896,human,15
u20441260,human,15
u624579080,human,15
u393800219,human,15
u1267674805,human,15
u194616949,human,15
u22444670,human,15
u44937244,human,15
u34198151,human,15
u2422195825,human,15
u289822624,human,15
u64418345,human,15
u52087029,human,15
u1453799813246423065,human,15
u117058623,human,15
u1365921532577525761,bot,15
u1652897768,human,15
u90986103,human,15
u172532584,human,15
u49372957,human,15
u773409170179620864,human,15
u21041005,bot,15
u1430371834436878349,human,15
u10342612,human,15
u56029268,human,15
u1298639133720686596,human,15
u1480310352948895744,human,15
u1479879927101018116,human,15
u1484767093744676865,human,15
u2852128297,bot,15
u843610652589637635,human,15
u1485330470921461761,human,15
u28605919,human,15
u1482298225545650176,human,15
u875419063375339524,human,15
u1038749211167285248,human,15
u1484754892892049408,human,15
u36386341,human,15
u113404636,human,15
u1293067292000096256,human,15
u1334263254827274240,bot,15
u50088692,human,15
u385858930,human,15
u1088872795046473728,human,15
u293991843,human,15
u1226935625372188672,human,15
u1444752807849041920,human,15
u11838222,human,15
u606436442,bot,15
u1055071824797675520,human,15
u216824024,human,15
u155854842,human,15
u1479889783367385089,bot,15
u705626528,human,15
u158216669,human,15
u27130565,bot,15
u1074547961424560128,human,15
u1351255256924004358,human,15
u1450181991903727626,human,15
u3288074245,human,15
u1369228545239744515,human,15
u1487089025731203075,human,15
u1421417389481250819,human,15
u1453812634801819652,human,15
u1380190106208890884,human,16
u47122016,human,16
u1478634915117899778,human,16
u100797156,not sure,16
u48081662,human,16
u34421363,human,16
u14685658,human,16
u9362492,human,16
u1116572973798834176,human,16
u13062722,human,16
u16029951,human,16
u5621082,human,16
u4563945255,not sure,16
u492368709,human,16
u84889762,human,16
u14949092,human,16
u6281882,human,16
u119792737,human,16
u1163688173312139270,human,16
u1090959385877082113,human,16
u33520195,human,16
u1238424838966042624,human,16
u278863224,human,16
u718527904167174144,human,16
u1357335025897922564,human,16
u1480476380,human,16
u1445769870532956167,human,16
u494482394,human,16
u46917724,human,16
u751444495191998470,bot,16
u2330088174,bot,16
u1353306974939738113,human,16
u1070701723751235586,human,16
u843551423031787520,human,16
u2441687850,human,16
u14774443,human,16
u51207002,human,16
u1188920977985593350,bot,16
u1949408102,human,16
u1059931927422087170,human,16
u61754118,human,16
u3148603093,bot,16
u162450901,human,16
u3097009130,human,16
u1472142842059374594,not sure,16
u1151929036622520321,human,16
u443492997,bot,16
u46715219,human,16
u1262015708088557570,human,16
u1705311666,human,16
u1019909521,human,16
u788448742131265536,human,16
u1439068275040653313,human,16
u160450917,not sure,16
u50317980,human,16
u58922734,human,16
u778654317700059137,human,16
u1085017422136897537,human,16
u608622917,human,16
u244018956,human,16
u42979354,human,16
u3784228949,human,16
u752029387743195136,bot,16
u967391583015526400,human,16
u557370566,not sure,16
u2899516410,human,16
u114262480,human,16
u814888607538417665,human,16
u2989422959,bot,16
u1435991638204198916,human,16
u205808564,human,16
u120889625,human,16
u2276499727,human,16
u1119517666644058112,human,16
u385591075,human,16
u1143781727988379649,human,16
u325969800,human,16
u3428118490,human,16
u1170802159,human,16
u262491911,human,16
u760163367482978305,human,16
u1173699232072683521,human,16
u4793853335,human,16
u1408852727099052036,bot,16
u1029128656650555393,bot,16
u11838202,not sure,16
u1304804088564117504,human,16
u964770856688906240,bot,16
u1460464908819054596,human,16
u1103623571211984896,bot,16
u1482473236793376773,not sure,16
u2778525401,human,16
u1387402162909687811,human,16
u1355558675755233281,human,16
u968745471102668801,bot,16
u128634963,human,16
u1281983228736307200,human,16
u1479611776421359618,not sure,16
u1411287074087571456,human,16
u1413536716477112332,human,16
u973660795258228738,human,16
u787288016616251392,human,16
u1428940492478115844,human,16
u1484181929184296965,not sure,16
u844057662723575808,bot,16
u351031965,bot,16
u1375826090,not sure,16
u2996706399,not sure,16
u1468928973526933505,not sure,16
u3023381443,human,16
u1324417262367973378,bot,16
u1214746085148610560,human,16
u224202619,human,16
u1468278818590838792,bot,16
u362547311,bot,16
u1460011040989761539,human,16
u208874694,not sure,16
u18863894,bot,16
u84786859,bot,16
u3388583453,human,16
u103352755,human,16
u60840515,bot,16
u1106522459287760902,human,16
u22309494,bot,16
u14220032,human,16
u777934494,human,16
u509160495,human,16
u3348352113,human,16
u4925052381,human,16
u1231606802699214848,human,16
u25183440,human,16
u721507174669627392,human,16
u453088766,human,16
u2394986509,bot,16
u713997843770576896,human,16
u942425798908239872,not sure,16
u1093650776583483402,bot,16
u579751095,human,16
u1465034568453566475,bot,16
u804284648909991937,human,16
u1493278120811671553,human,16
u2542369761,human,16
u1421911889840418816,human,16
u1055246876692238336,human,16
u1479016504645414914,not sure,16
u1482171765808070657,not sure,16
u540709594,human,16
u195421284,bot,16
u1162868199932796930,human,16
u1272538112636391425,bot,16
u223875657,bot,16
u281970334,human,16
u1557101982,human,16
u24130093,bot,16
u1115479053216243712,not sure,16
u573841663,human,16
u1308480053349556224,human,16
u177321850,human,16
u2670726740,human,16
u2876742314,human,16
u46345843,human,16
u950687846469390336,bot,16
u114346861,human,16
u65773523,human,16
u129510550,human,16
u136400506,human,16
u15483390,human,16
u2963445730,human,16
u64826699,human,16
u1967216306,human,16
u105534413,human,16
u97576151,human,16
u823337894202834945,human,16
u14342018,human,16
u32922642,human,16
u22843167,human,16
u40891771,human,16
u147561402,human,16
u828531802184753152,human,16
u14933304,human,16
u17356547,human,16
u22100541,human,16
u3306549730,human,16
u492125645,human,16
u743432061088899073,human,16
u369602017,human,16
u563838268,human,16
u555474658,human,16
u264219447,human,16
u12061032,human,16
u16956339,human,16
u103012173,human,16
u36109143,human,16
u116942168,human,16
u31070671,bot,16
u71308607,human,16
u33893706,human,16
u279928610,human,16
u635314416,human,16
u4276531,human,16
u1327886654,bot,16
u139185720,human,16
u27703690,human,16
u955863856642916363,human,16
u38011746,human,16
u3528368134,human,16
u4333874075,human,16
u17797666,human,16
u2461887810,human,16
u14439813,human,16
u800230807767875584,human,16
u1605501175,human,16
u19622847,human,16
u24876034,human,16
u17278675,human,16
u1370493118202540032,human,16
u82062830,human,16
u40813384,human,16
u1017280993,human,16
u57333521,human,16
u2538968462,human,16
u18161913,human,16
u244169661,human,16
u872153024310988801,human,16
u102413533,human,16
u1387081806,human,16
u18999188,human,16
u168144703,human,16
u139322140,human,16
u899733078641225728,human,16
u108985543,human,16
u34752409,human,16
u1304864108,human,16
u953168775729131520,bot,16
u2847351233,human,16
u15634642,human,16
u3365784490,human,16
u912512352,human,16
u1453421875279892480,human,16
u128790234,human,16
u570270247,human,16
u43275163,human,16
u248866866,human,16
u27059413,human,16
u1142592968,bot,16
u38399582,human,16
u38287817,human,16
u952185282954235905,human,16
u1926904148,human,16
u14540264,human,16
u47036963,human,16
u437694597,human,16
u1463539826649534469,human,16
u4643150654,human,16
u110929302,human,16
u1098785772,human,16
u1046783815937662976,human,16
u1192932549351354369,human,16
u308721230,human,16
u18815101,human,16
u4715371273,human,16
u19610625,human,16
u15595097,human,16
u15710120,human,16
u82073763,human,16
u1371098901416136704,human,16
u34198151,human,16
u101963256,human,16
u1249896876,human,16
u427272755,human,16
u73260722,human,16
u885647835563208704,not sure,16
u117058623,human,16
u81678421,human,16
u35841181,human,16
u425687771,human,16
u3341302265,human,16
u1230497235798020101,human,16
u2232633485,human,16
u454322926,human,16
u26767094,human,16
u271377477,human,16
u1365921532577525761,human,16
u1430371834436878349,human,16
u15945791,human,16
u1477715309221928966,human,16
u20420218,human,16
u1470675711392366596,human,16
u1484767093744676865,human,16
u23226156,human,16
u843610652589637635,human,16
u1472117378020671490,not sure,16
u1482298225545650176,human,16
u1484754892892049408,human,16
u36386341,human,16
u47122016,human,17
u94825605,human,17
u541042800,bot,17
u1338251462,human,17
u1416059613229817858,human,17
u1392518066290847748,bot,17
u16029951,human,17
u1449670457473605632,human,17
u2384386292,human,17
u1362724843,human,17
u3171122796,human,17
u1352394866211356673,human,17
u1163688173312139270,human,17
u1135152943076917249,bot,17
u3325527710,bot,17
u1357335025897922564,human,17
u1345505364343742465,bot,17
u862457408773160961,human,17
u57667771,human,17
u751444495191998470,bot,17
u2330088174,bot,17
u4798409352,human,17
u843551423031787520,human,17
u765690786,human,17
u1367372412480745472,bot,17
u2224202064,human,17
u1037652120160235520,human,17
u2437523455,human,17
u46715219,human,17
u518834269,human,17
u1262015708088557570,human,17
u1019909521,human,17
u1174824328636116993,human,17
u778654317700059137,human,17
u22878498,human,17
u2416441287,human,17
u1376957393288986627,human,17
u3784228949,human,17
u752029387743195136,bot,17
u557370566,human,17
u895594462436392960,human,17
u59497362,human,17
u114262480,human,17
u608252851,bot,17
u1269946210091175936,human,17
u1119517666644058112,human,17
u16073554,human,17
u325969800,human,17
u1032636084008693760,human,17
u921806780690255872,bot,17
u1173699232072683521,human,17
u1248677427775180800,human,17
u2716063108,human,17
u1029128656650555393,human,17
u964770856688906240,bot,17
u43198449,human,17
u1483028628766085122,human,17
u291786863,not sure,17
u316380522,human,17
u1183672523889631233,human,17
u402081646,bot,17
u232154809,human,17
u787288016616251392,human,17
u1375826090,not sure,17
u347428904,human,17
u1480643779833090049,bot,17
u784804896042278912,human,17
u342084638,human,17
u1454339582376378371,human,17
u1402157528037826578,human,17
u1485140592254406660,human,17
u3388583453,human,17
u83048651,bot,17
u876818745762734080,bot,17
u14220032,human,17
u94532621,human,17
u509160495,human,17
u210683265,human,17
u1027333567192420353,human,17
u453088766,human,17
u386349941,human,17
u45760893,human,17
u1110386362237112320,human,17
u1018990994170220544,bot,17
u1440874273560686598,bot,17
u1042279083483181056,human,17
u1481297619129229315,human,17
u2851039335,bot,17
u392946468,bot,17
u615036978,human,17
u1075377690260226048,bot,17
u706137994235879424,bot,17
u349116915,human,17
u1486559412915359749,human,17
u1493278120811671553,bot,17
u2896067040,bot,17
u1195591461586079745,human,17
u3050392514,human,17
u1145599470199083009,bot,17
u1162868199932796930,human,17
u1485868047856508932,human,17
u18399308,not sure,17
u1202209467149873152,human,17
u335256988,human,17
u132385468,human,17
u82447359,human,17
u21454307,human,17
u1064700308,human,17
u625600899,human,17
u22843167,human,17
u446642685,human,17
u14933304,human,17
u22100541,not sure,17
u73265910,human,17
u3306549730,human,17
u1080870981877534720,human,17
u376161322,human,17
u492125645,human,17
u879153462,human,17
u90746809,human,17
u555474658,human,17
u2347762888,human,17
u102278432,human,17
u706963995,human,17
u71308607,human,17
u1357567292,human,17
u635314416,human,17
u1334138185446813696,human,17
u967145325881319425,human,17
u2216041938,human,17
u4276531,human,17
u38011746,human,17
u4333874075,human,17
u1328350499591098369,human,17
u14243836,human,17
u189735576,human,17
u2228021594,human,17
u800230807767875584,human,17
u1710530342,human,17
u20551702,human,17
u1256842070964293633,human,17
u313020441,human,17
u168144703,human,17
u413485609,human,17
u17620338,human,17
u1184768473,human,17
u1453421875279892480,human,17
u756278,human,17
u112642183,human,17
u117189136,human,17
u57141484,human,17
u18309196,human,17
u15999465,human,17
u38399582,human,17
u1926904148,human,17
u14540264,human,17
u47036963,human,17
u437694597,human,17
u4643150654,human,17
u1066972567943053312,human,17
u792724,human,17
u159883260,human,17
u1098785772,human,17
u233868627,human,17
u443379553,human,17
u393800219,human,17
u1384249558243319810,not sure,17
u14198971,human,17
u3001103062,human,17
u2422195825,human,17
u78495596,human,17
u21121282,human,17
u35841181,human,17
u617542067,human,17
u2232633485,human,17
u1365921532577525761,human,17
u172005266,human,17
u3178730510,bot,17
u1476223173184131081,human,17
u1484449823088599046,bot,17
u1470675711392366596,human,17
u1484472009635479558,not sure,17
u1479879927101018116,not sure,17
u1484767093744676865,human,17
u843610652589637635,not sure,17
u1480071384600485889,human,17
u551694442,human,17
u3237854319,human,17
u18546819,human,17
u113404636,human,17
u1107571256990285829,human,17
u115979798,human,17
u2701855338,human,17
u50088692,human,17
u827206955756298241,human,17
u385858930,human,17
u932575976978108416,bot,17
u1490024645189373958,human,17
u836867256,human,17
u1438037751987847168,human,17
u293991843,human,17
u14602576,human,17
u1374685652017586176,human,17
u977995978287575041,bot,17
u1034536106879078401,human,17
u1055071824797675520,human,17
u216824024,human,17
u47323622,human,17
u16971227,human,17
u155854842,human,17
u1026225299057389569,human,17
u1479889783367385089,bot,17
u158216669,human,17
u27130565,bot,17
u1043985364820447232,human,17
u34855715,human,17
u273894949,human,17
u1351255256924004358,bot,17
u1450181991903727626,not sure,17
u3288074245,human,17
u1369228545239744515,not sure,17
u1487089025731203075,not sure,17
u1421417389481250819,human,17
u1453812634801819652,not sure,17
